PLATFORM,WELL ORI,WELL,POTENTIAL (bbl/d),OPNS DATE,DOWNTIME,DESCRIPTION,CPL CODE,TYPE CODE,CAT CODE,PRIM CODE,SEC CODE,START DATE,END DATE,,,
Dulang,DULG-C029-TS,W-C-29,336.75,14-Mar-19,13,"GCM3 tripped on HPC NDE XY axis vibration, boroscope finding found erosion at inlet diffuser. Suspect erosion due to newly identified impurities (mercury) coming from wells.",I,U,W,A,D,14-Mar-19,14-Mar-19,,,
Dulang,DULG-C029-TS,W-C-29,336.75,15-Mar-19,9,"GCM3 tripped on HPC NDE XY axis vibration, boroscope finding found erosion at inlet diffuser. Suspect erosion due to newly identified impurities (mercury) coming from wells.",I,U,W,A,D,15-Mar-19,15-Mar-19,,,
Dulang,DULG-C029-TS,W-C-29,336.75,16-Mar-19,24,"GCM3 tripped on HPC NDE XY axis vibration, boroscope finding found erosion at inlet diffuser. Suspect erosion due to newly identified impurities (mercury) coming from wells.",I,U,W,A,D,16-Mar-19,16-Mar-19,,,
Dulang,DULG-C029-TS,W-C-29,336.75,17-Mar-19,16,"GCM3 tripped on HPC NDE XY axis vibration, boroscope finding found erosion at inlet diffuser. Suspect erosion due to newly identified impurities (mercury) coming from wells.",I,U,W,A,D,17-Mar-19,17-Mar-19,,,
Dulang,DULG-C029-TS,W-C-29,336.75,20-Mar-19,10,"GCM3 tripped on HPC NDE XY axis vibration, boroscope finding found erosion at inlet diffuser. Suspect erosion due to newly identified impurities (mercury) coming from wells.",I,U,W,A,D,20-Mar-19,20-Mar-19,,,
Dulang,DULG-C029-TS,W-C-29,336.75,23-Mar-19,3,"GCM3 tripped on HPC NDE XY axis vibration, boroscope finding found erosion at inlet diffuser. Suspect erosion due to newly identified impurities (mercury) coming from wells.",I,U,W,A,D,23-Mar-19,23-Mar-19,,,
Dulang,DULG-C029-TS,W-C-29,336.75,31-Mar-19,2,"GCM3 tripped on HPC NDE XY axis vibration, boroscope finding found erosion at inlet diffuser. Suspect erosion due to newly identified impurities (mercury) coming from wells.",I,U,W,A,D,31-Mar-19,31-Mar-19,,,
Dulang,DULG-D029-TS,W-D-29,310.84,21-Feb-19,17,Well quit due to FCV GLV fluctuating,I,U,W,B,G,21-Feb-19,21-Feb-19,,,
Dulang,DULG-D004-LS,W-D-04L,918.27,5-Mar-19,1,Well quit,I,U,W,C,P,5-Mar-19,5-Mar-19,,,
Dulang,Dulang-D013S01-TS,W-D-13S,492.04,19-Mar-19,14,"GCM3 tripped on HPC NDE XY axis vibration, boroscope finding found erosion at inlet diffuser. Suspect erosion due to newly identified impurities (mercury) coming from wells.",I,U,W,A,D,19-Mar-19,19-Mar-19,,,
Dulang,Dulang-D013S01-TS,W-D-13S,492.04,21-Mar-19,4,"GCM3 tripped on HPC NDE XY axis vibration, boroscope finding found erosion at inlet diffuser. Suspect erosion due to newly identified impurities (mercury) coming from wells.",I,U,W,A,D,21-Mar-19,21-Mar-19,,,
Dulang,Dulang-D013S01-TS,W-D-13S,492.04,29-Mar-19,11,"GCM3 tripped on HPC NDE XY axis vibration, boroscope finding found erosion at inlet diffuser. Suspect erosion due to newly identified impurities (mercury) coming from wells.",I,U,W,A,D,29-Mar-19,29-Mar-19,,,
Dulang,Dulang-D013S01-TS,W-D-13S,492.04,30-Mar-19,12,"GCM3 tripped on HPC NDE XY axis vibration, boroscope finding found erosion at inlet diffuser. Suspect erosion due to newly identified impurities (mercury) coming from wells.",I,U,W,A,D,30-Mar-19,30-Mar-19,,,
Dulang,Dulang-D013S01-TS,W-D-13S,492.04,31-Mar-19,12,"GCM3 tripped on HPC NDE XY axis vibration, boroscope finding found erosion at inlet diffuser. Suspect erosion due to newly identified impurities (mercury) coming from wells.",I,U,W,A,D,31-Mar-19,31-Mar-19,,,
Dulang,DULG-D015-LS,W-D-15L,548.91,29-Mar-19,11,"GCM3 tripped on HPC NDE XY axis vibration, boroscope finding found erosion at inlet diffuser. Suspect erosion due to newly identified impurities (mercury) coming from wells.",I,U,W,A,D,29-Mar-19,29-Mar-19,,,
Dulang,DULG-D015-SS,W-D-15S,628.43,21-Mar-19,16.5,"GCM3 tripped on HPC NDE XY axis vibration, boroscope finding found erosion at inlet diffuser. Suspect erosion due to newly identified impurities (mercury) coming from wells.",I,U,W,A,D,21-Mar-19,21-Mar-19,,,
Dulang,DULG-D015-SS,W-D-15S,628.43,22-Mar-19,9,"GCM3 tripped on HPC NDE XY axis vibration, boroscope finding found erosion at inlet diffuser. Suspect erosion due to newly identified impurities (mercury) coming from wells.",I,U,W,A,D,22-Mar-19,22-Mar-19,,,
Dulang,DULG-D015-SS,W-D-15S,628.43,23-Mar-19,9,"GCM3 tripped on HPC NDE XY axis vibration, boroscope finding found erosion at inlet diffuser. Suspect erosion due to newly identified impurities (mercury) coming from wells.",I,U,W,A,D,23-Mar-19,23-Mar-19,,,
Dulang,DULG-D015-SS,W-D-15S,628.43,24-Mar-19,9,"GCM3 tripped on HPC NDE XY axis vibration, boroscope finding found erosion at inlet diffuser. Suspect erosion due to newly identified impurities (mercury) coming from wells.",I,U,W,A,D,24-Mar-19,24-Mar-19,,,
Dulang,DULG-D015-SS,W-D-15S,628.43,25-Mar-19,9,"GCM3 tripped on HPC NDE XY axis vibration, boroscope finding found erosion at inlet diffuser. Suspect erosion due to newly identified impurities (mercury) coming from wells.",I,U,W,A,D,25-Mar-19,25-Mar-19,,,
Dulang,DULG-D015-SS,W-D-15S,628.43,26-Mar-19,9,"GCM3 tripped on HPC NDE XY axis vibration, boroscope finding found erosion at inlet diffuser. Suspect erosion due to newly identified impurities (mercury) coming from wells.",I,U,W,A,D,26-Mar-19,26-Mar-19,,,
Dulang,DULG-D015-SS,W-D-15S,628.43,27-Mar-19,6,"GCM3 tripped on HPC NDE XY axis vibration, boroscope finding found erosion at inlet diffuser. Suspect erosion due to newly identified impurities (mercury) coming from wells.",I,U,W,A,D,27-Mar-19,27-Mar-19,,,
Dulang,DULG-D016-LS,W-D-16L,627.46,31-Mar-19,4,"GCM3 tripped on HPC NDE XY axis vibration, boroscope finding found erosion at inlet diffuser. Suspect erosion due to newly identified impurities (mercury) coming from wells.",I,U,W,A,D,31-Mar-19,31-Mar-19,,,
Dulang,DULG-D006-SS,W-D-06S,204.59,13-Jun-19,24,Shut in well due to hydraulic line leak,I,U,W,B,O,13-Jun-19,13-Jun-19,,,
Dulang,DULG-D006-SS,W-D-06S,204.59,14-Jun-19,24,Shut in well due to hydraulic line leak,I,U,W,B,O,14-Jun-19,14-Jun-19,,,
Dulang,DULG-D006-SS,W-D-06S,204.59,15-Jun-19,24,Shut in well due to hydraulic line leak,I,U,W,B,O,15-Jun-19,15-Jun-19,,,
Dulang,DULG-B004-SS,W-B-04S,210.94,12-May-19,22,Well quit due to unable to open SSV,I,U,W,B,X,12-May-19,12-May-19,,,
Dulang,DULG-D015-LS,W-D-15L,509.96,18-Aug-19,9,SSV actuator leak,I,U,W,B,X,18-Aug-19,18-Aug-19,,,
Dulang,DULG-A007-TS,W-A-07,189.99,1-Apr-19,24,Unable to equalize storm choke suspected due to wing valve passing,I,U,W,B,X,1-Apr-19,1-Apr-19,,,
Dulang,DULG-A007-TS,W-A-07,189.99,2-Apr-19,24,Unable to equalize storm choke suspected due to wing valve passing,I,U,W,B,X,2-Apr-19,2-Apr-19,,,
Dulang,DULG-A007-TS,W-A-07,189.99,3-Apr-19,24,Unable to equalize storm choke suspected due to wing valve passing,I,U,W,B,X,3-Apr-19,3-Apr-19,,,
Dulang,DULG-A007-TS,W-A-07,189.99,4-Apr-19,24,Unable to equalize storm choke suspected due to wing valve passing,I,U,W,B,X,4-Apr-19,4-Apr-19,,,
Dulang,DULG-A007-TS,W-A-07,189.99,5-Apr-19,24,Unable to equalize storm choke suspected due to wing valve passing,I,U,W,B,X,5-Apr-19,5-Apr-19,,,
Dulang,DULG-A007-TS,W-A-07,189.99,6-Apr-19,24,Unable to equalize storm choke suspected due to wing valve passing,I,U,W,B,X,6-Apr-19,6-Apr-19,,,
Dulang,DULG-A007-TS,W-A-07,189.99,7-Apr-19,24,Unable to equalize storm choke suspected due to wing valve passing,I,U,W,B,X,7-Apr-19,7-Apr-19,,,
Dulang,DULG-A007-TS,W-A-07,189.99,8-Apr-19,24,Unable to equalize storm choke suspected due to wing valve passing,I,U,W,B,X,8-Apr-19,8-Apr-19,,,
Dulang,DULG-A007-TS,W-A-07,189.99,9-Apr-19,24,Unable to equalize storm choke suspected due to wing valve passing,I,U,W,B,X,9-Apr-19,9-Apr-19,,,
Dulang,DULG-A007-TS,W-A-07,189.99,10-Apr-19,24,Unable to equalize storm choke suspected due to wing valve passing,I,U,W,B,X,10-Apr-19,10-Apr-19,,,
Dulang,DULG-A007-TS,W-A-07,189.99,11-Apr-19,24,Unable to equalize storm choke suspected due to wing valve passing,I,U,W,B,X,11-Apr-19,11-Apr-19,,,
Dulang,DULG-A007-TS,W-A-07,189.99,12-Apr-19,24,Unable to equalize storm choke suspected due to wing valve passing,I,U,W,B,X,12-Apr-19,12-Apr-19,,,
Dulang,DULG-A007-TS,W-A-07,189.99,13-Apr-19,24,Unable to equalize storm choke suspected due to wing valve passing,I,U,W,B,X,13-Apr-19,13-Apr-19,,,
Dulang,DULG-A007-TS,W-A-07,189.99,14-Apr-19,24,Unable to equalize storm choke suspected due to wing valve passing,I,U,W,B,X,14-Apr-19,14-Apr-19,,,
Dulang,DULG-A007-TS,W-A-07,189.99,15-Apr-19,24,Unable to equalize storm choke suspected due to wing valve passing,I,U,W,B,X,15-Apr-19,15-Apr-19,,,
Dulang,DULG-A007-TS,W-A-07,189.99,16-Apr-19,24,Unable to equalize storm choke suspected due to wing valve passing,I,U,W,B,X,16-Apr-19,16-Apr-19,,,
Dulang,DULG-A007-TS,W-A-07,189.99,17-Apr-19,24,Unable to equalize storm choke suspected due to wing valve passing,I,U,W,B,X,17-Apr-19,17-Apr-19,,,
Dulang,DULG-A007-TS,W-A-07,189.99,18-Apr-19,24,Unable to equalize storm choke suspected due to wing valve passing,I,U,W,B,X,18-Apr-19,18-Apr-19,,,
Dulang,DULG-A007-TS,W-A-07,189.99,19-Apr-19,24,Unable to equalize storm choke suspected due to wing valve passing,I,U,W,B,X,19-Apr-19,19-Apr-19,,,
Dulang,DULG-A007-TS,W-A-07,189.99,20-Apr-19,24,Unable to equalize storm choke suspected due to wing valve passing,I,U,W,B,X,20-Apr-19,20-Apr-19,,,
Dulang,DULG-A007-TS,W-A-07,189.99,21-Apr-19,24,Unable to equalize storm choke suspected due to wing valve passing,I,U,W,B,X,21-Apr-19,21-Apr-19,,,
Dulang,DULG-A007-TS,W-A-07,189.99,22-Apr-19,24,Unable to equalize storm choke suspected due to wing valve passing,I,U,W,B,X,22-Apr-19,22-Apr-19,,,
Dulang,DULG-A007-TS,W-A-07,189.99,23-Apr-19,24,Unable to equalize storm choke suspected due to wing valve passing,I,U,W,B,X,23-Apr-19,23-Apr-19,,,
Dulang,DULG-A007-TS,W-A-07,189.99,24-Apr-19,24,Unable to equalize storm choke suspected due to wing valve passing,I,U,W,B,X,24-Apr-19,24-Apr-19,,,
Dulang,DULG-A007-TS,W-A-07,189.99,25-Apr-19,24,Unable to equalize storm choke suspected due to wing valve passing,I,U,W,B,X,25-Apr-19,25-Apr-19,,,
Dulang,DULG-A007-TS,W-A-07,189.99,26-Apr-19,24,Unable to equalize storm choke suspected due to wing valve passing,I,U,W,B,X,26-Apr-19,26-Apr-19,,,
Dulang,DULG-A007-TS,W-A-07,189.99,27-Apr-19,24,Unable to equalize storm choke suspected due to wing valve passing,I,U,W,B,X,27-Apr-19,27-Apr-19,,,
Dulang,DULG-A007-TS,W-A-07,189.99,28-Apr-19,24,Unable to equalize storm choke suspected due to wing valve passing,I,U,W,B,X,28-Apr-19,28-Apr-19,,,
Dulang,DULG-D006-SS,W-D-06S,204.59,16-Jun-19,21,Shut in well due to hydraulic line leak,I,U,W,B,O,16-Jun-19,16-Jun-19,,,
Dulang,DULG-C001-SS,W-C-01S,385.21,6-Feb-19,11,Shut in well due to leak found at tubing hanger ring gasket,I,U,W,B,S,6-Feb-19,6-Feb-19,,,
Dulang,DULG-C001-SS,W-C-01S,385.21,14-Feb-19,10,Shut in well due to leak found at tubing hanger ring gasket,I,U,W,B,S,14-Feb-19,14-Feb-19,,,
Dulang,DULG-D011-SS,W-D-11S,157.6,1-Aug-19,24,SSV actuator leak,I,U,W,B,X,1-Aug-19,1-Aug-19,,,
Dulang,DULG-A028S01-TS,W-A-28S,132.15,27-May-19,7,Well quit,I,U,W,C,P,27-May-19,27-May-19,,,
Dulang,DULG-D011-SS,W-D-11S,157.6,2-Aug-19,24,SSV actuator leak,I,U,W,B,X,2-Aug-19,2-Aug-19,,,
Dulang,DULG-D011-SS,W-D-11S,157.6,3-Aug-19,24,SSV actuator leak,I,U,W,B,X,3-Aug-19,3-Aug-19,,,
Dulang,DULG-B005-SS,W-B-05S,297.04,9-May-19,5,Well Quit,I,U,W,C,P,9-May-19,9-May-19,,,
Dulang,DULG-B014-SS,W-B-14S,256.65,12-May-19,15,Well Quit,I,U,W,C,P,12-May-19,12-May-19,,,
Dulang,DULG-D011-SS,W-D-11S,157.6,4-Aug-19,24,SSV actuator leak,I,U,W,B,X,4-Aug-19,4-Aug-19,,,
Dulang,DULG-B018-SS,W-B-18S,701.6,12-May-19,15,Well Quit. Temperature low,I,U,W,C,P,12-May-19,12-May-19,,,
Dulang,DULG-B018-SS,W-B-18S,701.6,13-May-19,10.5,Well Quit. Temperature low,I,U,W,C,P,13-May-19,13-May-19,,,
Dulang,DULG-C001-SS,W-C-01S,248.83,12-May-19,2,Well quit,I,U,W,C,P,12-May-19,12-May-19,,,
Dulang,DULG-C022S02-TS,W-C-22S,282.87,21-May-19,4,Well quit,I,U,W,C,P,21-May-19,21-May-19,,,
Dulang,DULG-C022S02-TS,W-C-22S,282.87,22-May-19,22.5,Well quit,I,U,W,C,P,22-May-19,22-May-19,,,
Dulang,DULG-C022S02-TS,W-C-22S,282.87,23-May-19,24,Well quit,I,U,W,C,P,23-May-19,23-May-19,,,
Dulang,DULG-C022S02-TS,W-C-22S,282.87,24-May-19,18,Well quit,I,U,W,C,P,24-May-19,24-May-19,,,
Dulang,DULG-D011-SS,W-D-11S,157.6,5-Aug-19,24,SSV actuator leak,I,U,W,B,X,5-Aug-19,5-Aug-19,,,
Dulang,DULG-D011-SS,W-D-11S,157.6,6-Aug-19,24,SSV actuator leak,I,U,W,B,X,6-Aug-19,6-Aug-19,,,
Dulang,DULG-D026S01-SS,W-D-26S,297.42,23-May-19,24,Well quit.,I,U,W,C,P,23-May-19,23-May-19,,,
Dulang,DULG-D026S01-SS,W-D-26S,297.42,24-May-19,24,Well quit.,I,U,W,C,P,24-May-19,24-May-19,,,
Dulang,DULG-D026S01-SS,W-D-26S,297.42,25-May-19,24,Well quit.,I,U,W,C,P,25-May-19,25-May-19,,,
Dulang,DULG-D026S01-SS,W-D-26S,297.42,26-May-19,24,Well quit.,I,U,W,C,P,26-May-19,26-May-19,,,
Dulang,DULG-D026S01-SS,W-D-26S,297.42,27-May-19,0.5,Well quit.,I,U,W,C,P,27-May-19,27-May-19,,,
Dulang,DULG-D011-SS,W-D-11S,157.6,7-Aug-19,24,SSV actuator leak,I,U,W,B,X,7-Aug-19,7-Aug-19,,,
Dulang,DULG-D011-SS,W-D-11S,157.6,8-Aug-19,24,SSV actuator leak,I,U,W,B,X,8-Aug-19,8-Aug-19,,,
Dulang,DULG-D011-SS,W-D-11S,157.6,9-Aug-19,24,SSV actuator leak,I,U,W,B,X,9-Aug-19,9-Aug-19,,,
Dulang,DULG-D011-SS,W-D-11S,157.6,10-Aug-19,24,SSV actuator leak,I,U,W,B,X,10-Aug-19,10-Aug-19,,,
Dulang,DULG-D011-SS,W-D-11S,157.6,11-Aug-19,24,SSV actuator leak,I,U,W,B,X,11-Aug-19,11-Aug-19,,,
Dulang,DULG-D011-SS,W-D-11S,157.6,12-Aug-19,24,SSV actuator leak,I,U,W,B,X,12-Aug-19,12-Aug-19,,,
Dulang,DULG-A007-TS,W-A-07,94.6,15-Jun-19,1.5,Well Quit. Gas lift Optimization,I,U,W,C,P,15-Jun-19,15-Jun-19,,,
Dulang,DULG-A012S01-TS,W-A-12S,79.78,15-Jun-19,24,Well Quit. Gas lift Optimization,I,U,W,C,P,15-Jun-19,15-Jun-19,,,
Dulang,DULG-A012S01-TS,W-A-12S,79.78,16-Jun-19,24,Well Quit. Gas lift Optimization,I,U,W,C,P,16-Jun-19,16-Jun-19,,,
Dulang,DULG-A012S01-TS,W-A-12S,79.78,17-Jun-19,9.5,Well Quit. Gas lift Optimization,I,U,W,C,P,17-Jun-19,17-Jun-19,,,
Dulang,DULG-A027-LS,W-A-27L,58.27,1-Jun-19,24,Well Quit. Gas lift Optimization,I,U,W,C,P,1-Jun-19,1-Jun-19,,,
Dulang,DULG-A027-LS,W-A-27L,58.27,2-Jun-19,9,Well Quit. Gas lift Optimization,I,U,W,C,P,2-Jun-19,2-Jun-19,,,
Dulang,DULG-B028S02-SS,W-B-28S,152.34,15-Jun-19,18,Well quit,I,U,W,C,P,15-Jun-19,15-Jun-19,,,
Dulang,DULG-D011-SS,W-D-11S,157.6,13-Aug-19,24,SSV actuator leak,I,U,W,B,X,13-Aug-19,13-Aug-19,,,
Dulang,DULG-D011-SS,W-D-11S,157.6,14-Aug-19,24,SSV actuator leak,I,U,W,B,X,14-Aug-19,14-Aug-19,,,
Dulang,DULG-C001-LS,W-C-01L,156.35,21-Jun-19,10,Well quit,I,U,W,C,P,21-Jun-19,21-Jun-19,,,
Dulang,DULG-C001-LS,W-C-01L,156.35,27-Jun-19,7,Well quit,I,U,W,C,P,27-Jun-19,27-Jun-19,,,
Dulang,DULG-C001-SS,W-C-01S,496.52,16-Jun-19,1,Well quit,I,U,W,C,P,16-Jun-19,16-Jun-19,,,
Dulang,DULG-C001-SS,W-C-01S,496.52,17-Jun-19,2,Well quit,I,U,W,C,P,17-Jun-19,17-Jun-19,,,
Dulang,DULG-C003S01-TS,W-C-03S,211.26,24-Jun-19,9,Well flowing with fluctuating temp trend,I,U,W,C,P,24-Jun-19,24-Jun-19,,,
Dulang,DULG-C007-LS,W-C-07L,80.3,1-Jun-19,24,Well quit,I,U,W,C,P,1-Jun-19,1-Jun-19,,,
Dulang,DULG-C007-LS,W-C-07L,80.3,2-Jun-19,10,Well quit,I,U,W,C,P,2-Jun-19,2-Jun-19,,,
Dulang,DULG-C007-SS,W-C-07S,213.28,16-Jun-19,1,Well quit,I,U,W,C,P,16-Jun-19,16-Jun-19,,,
Dulang,DULG-C029-TS,W-C-29,193.45,27-Jun-19,21,Well quit,I,U,W,C,P,27-Jun-19,27-Jun-19,,,
Dulang,DULG-C029-TS,W-C-29,193.45,28-Jun-19,5,Well quit,I,U,W,C,P,28-Jun-19,28-Jun-19,,,
Dulang,DULG-D011-SS,W-D-11S,157.6,15-Aug-19,24,SSV actuator leak,I,U,W,B,X,15-Aug-19,15-Aug-19,,,
Dulang,DULG-D011-SS,W-D-11S,157.6,16-Aug-19,24,SSV actuator leak,I,U,W,B,X,16-Aug-19,16-Aug-19,,,
Dulang,DULG-D006-LS,W-D-06L,347.53,3-Jun-19,12,Well Quit. Gas lift Optimization,I,U,W,C,P,3-Jun-19,3-Jun-19,,,
Dulang,DULG-D006-LS,W-D-06L,347.53,4-Jun-19,7,Well Quit. Gas lift Optimization,I,U,W,C,P,4-Jun-19,4-Jun-19,,,
Dulang,DULG-D011-SS,W-D-11S,157.6,17-Aug-19,24,SSV actuator leak,I,U,W,B,X,17-Aug-19,17-Aug-19,,,
Dulang,DULG-D011-SS,W-D-11S,157.6,18-Aug-19,24,SSV actuator leak,I,U,W,B,X,18-Aug-19,18-Aug-19,,,
Dulang,DULG-D011-SS,W-D-11S,157.6,19-Aug-19,24,SSV actuator leak,I,U,W,B,X,19-Aug-19,19-Aug-19,,,
Dulang,DULG-D011-SS,W-D-11S,157.6,20-Aug-19,24,SSV actuator leak,I,U,W,B,X,20-Aug-19,20-Aug-19,,,
Dulang,DULG-D011-SS,W-D-11S,157.6,21-Aug-19,24,SSV actuator leak,I,U,W,B,X,21-Aug-19,21-Aug-19,,,
Dulang,DULG-D007S01-LS,W-D-07S,221.31,4-Jun-19,17,Well Quit. Gas lift Optimization,I,U,W,C,P,4-Jun-19,4-Jun-19,,,
Dulang,DULG-D007S01-LS,W-D-07S,221.31,5-Jun-19,24,Well Quit. Gas lift Optimization,I,U,W,C,P,5-Jun-19,5-Jun-19,,,
Dulang,DULG-D029-TS,W-D-29,308.48,4-Jun-19,6.5,Well Quit. Gas lift Optimization,I,U,W,C,P,4-Jun-19,4-Jun-19,,,
Dulang,DULG-D006-LS,W-D-06L,340.89,28-Jul-19,9,Well Quit. Suspected gas robbing,I,U,W,C,I,28-Jul-19,28-Jul-19,,,
Dulang,DULG-D006-SS,W-D-06S,200.68,28-Jul-19,4,Manually shut in well prior kick off D06L,I,U,W,C,I,28-Jul-19,28-Jul-19,,,
Dulang,DULG-D011-SS,W-D-11S,157.6,22-Aug-19,24,SSV actuator leak,I,U,W,B,X,22-Aug-19,22-Aug-19,,,
Dulang,DULG-C001-LS,W-C-01L,156.35,17-Jun-19,24,C01L found SSV minor leak,I,U,W,B,X,17-Jun-19,17-Jun-19,,,
Dulang,DULG-C001-LS,W-C-01L,358.51,6-Feb-19,10,Shut in well due to leak found at tubing hanger ring gasket,I,U,W,B,S,6-Feb-19,6-Feb-19,,,
Dulang,DULG-B017S03-SS,W-B-17S,305.02,14-May-19,10.5,Unable to flow post CDFT suspected downhole leak.,I,U,W,B,F,14-May-19,14-May-19,,,
Dulang,DULG-D029-TS,W-D-29,310.84,22-Feb-19,10,Well quit due to FCV GLV fluctuating,I,U,W,B,G,22-Feb-19,22-Feb-19,,,
Dulang,DULG-C001-LS,W-C-01L,358.51,17-Feb-19,8,Shut in well due to leak found at tubing hanger ring gasket,I,U,W,B,S,17-Feb-19,17-Feb-19,,,
Dulang,DULG-D029-TS,W-D-29,321.22,17-May-19,8,Kick off but well quit. Found leak at crown cap.,I,U,W,B,X,17-May-19,17-May-19,,,
Dulang,DULG-A007-TS,W-A-07,102.12,1-Aug-19,24,"Well unable to flow - LMV, SSV, and Crown Valve jammed open suspected due to storm choke shoot out",I,U,W,B,O,1-Aug-19,1-Aug-19,,,
Dulang,DULG-A007-TS,W-A-07,102.12,2-Aug-19,24,"Well unable to flow - LMV, SSV, and Crown Valve jammed open suspected due to storm choke shoot out",I,U,W,B,O,2-Aug-19,2-Aug-19,,,
Dulang,DULG-A007-TS,W-A-07,102.12,3-Aug-19,24,"Well unable to flow - LMV, SSV, and Crown Valve jammed open suspected due to storm choke shoot out",I,U,W,B,O,3-Aug-19,3-Aug-19,,,
Dulang,DULG-A007-TS,W-A-07,102.12,4-Aug-19,24,"Well unable to flow - LMV, SSV, and Crown Valve jammed open suspected due to storm choke shoot out",I,U,W,B,O,4-Aug-19,4-Aug-19,,,
Dulang,DULG-A007-TS,W-A-07,102.12,5-Aug-19,24,"Well unable to flow - LMV, SSV, and Crown Valve jammed open suspected due to storm choke shoot out",I,U,W,B,O,5-Aug-19,5-Aug-19,,,
Dulang,DULG-A007-TS,W-A-07,102.12,6-Aug-19,24,"Well unable to flow - LMV, SSV, and Crown Valve jammed open suspected due to storm choke shoot out",I,U,W,B,O,6-Aug-19,6-Aug-19,,,
Dulang,DULG-A007-TS,W-A-07,102.12,7-Aug-19,24,"Well unable to flow - LMV, SSV, and Crown Valve jammed open suspected due to storm choke shoot out",I,U,W,B,O,7-Aug-19,7-Aug-19,,,
Dulang,DULG-A007-TS,W-A-07,102.12,8-Aug-19,24,"Well unable to flow - LMV, SSV, and Crown Valve jammed open suspected due to storm choke shoot out",I,U,W,B,O,8-Aug-19,8-Aug-19,,,
